0.0061506,0.201183432,0.11,0.491944764,0.220440882,0.076233184,0.325217391,0.639344262,0.567642957,0.019625819,0.719926457,0,0.120450202,0.302,0.599297337,0,0,0.023406834,0.429552906,0.047193422,0.013533509,1,0.270994424,0.098577611,0.085821243,1,1
0,0.171597633,0.31,0.867088608,0.162324649,0.064061499,0.04,0.300546448,0.546722455,0.017045262,0.506163678,0.030190009,0.021508965,0.359333333,0.770271948,0.074976361,0.012317642,0,0.759133151,0.149982124,0.03012511,0.106153088,0.393432521,0.040538459,0.02884148,0.084759945,0.416339958
0.00442708,0.284023669,0.47,0.991944764,0.154308617,0.050608584,0.034782609,0.218579235,0.419804742,0.044344844,0.55600474,0.046521185,0.021639322,0.425333333,0.741535025,0.061447705,0.017396257,0.003676737,0.719877035,0.048400072,0.00419152,0.015432008,0.35192065,0.051189046,0,0.008482508,0.288966942
0.0162822,0.343195266,0.43,0.83716916,0.144288577,0.048046124,0,0.229508197,0.315202232,0.030830872,0.00283393,0.075794929,0.091429577,0.38356896,0.675543492,0.050135399,0.044664983,0.055834619,0.655287054,0,0,0.038970001,0.300335958,0.080668761,0.025785669,0.070576417,0.233857304
0.04794428,0.461538462,0.56,0.691024166,0.148296593,0.048686739,0.031304348,0.136612022,0.171548117,0.10169434,0.016909699,0.089152768,0.023582078,0.4286591,0.612522499,0.057217475,0.073764647,0.071287272,0.607910494,0.081739364,0.049320349,0.031104465,0.147649774,0.03982996,0.047460729,0.025257795,0.195530381
0.0579238,0.479289941,0.51,0.956846951,0.206412826,0.069186419,0.083478261,0.180327869,0.188284519,0.078537231,0.088606333,0.117061301,0.076780486,0.006666667,0.559632388,0.08305178,0.153290392,0.123983719,0.667552242,0.14797104,0.115060526,0.027797464,0.111476498,0.075004621,0.072491494,0.014791647,0.167567434
0.06440559,0.656804734,0.72,0.768124281,0.170340681,0.061499039,0.102608696,0.098360656,0.121338912,0.153067808,0.095251808,0.15002699,0.073782267,0,0.502017033,0.07451722,0.18410097,0.149306598,0.54991746,0.139747944,0.172744979,0.003193105,0.028144646,0.034608631,0.020987373,0.011214439,0.120249329
0.02865099,0.615384615,0.42,0.524165708,0.062124248,0.03331198,0.116521739,0.31147541,0.083682008,0.774065397,0.165029295,0.165014359,0.093466228,0.536666667,0.413043301,0.073322325,0.184566941,0.143848456,0.229352973,0.094967823,0.306724826,0.006053178,0,0.040026338,0.027269625,0.030432111,0.107288175
0.04264868,0.727810651,0.61,0.415420023,0.064128257,0.02818706,0.172173913,0.174863388,0.011157601,0.913585277,0.242559837,0.197430457,0.088382291,0.536,0.368559973,0.103492951,0.207867852,0.166913509,0.19856374,0.18417054,0.26626361,0,0.029134152,0.032617903,0.049487596,0.019391825,0.079102613
0.04972863,0.674556213,0.45,0.284234753,0,0,0.126956522,0.081967213,0.029288703,1,0.055378958,0.221134637,0.107544823,0.463333333,0.32072996,0.103008407,0.262701833,0.201246984,0.147246959,0.187432964,0.174277406,0.005697501,0.017491157,0,0.048319045,0.022364455,0.060192686
0.25214426,0.769230769,0.23,0.6858458,0.30260521,0.162716208,0.346086957,0.027322404,0.425383543,0.086075176,0.076422962,0.217228788,0.029069692,0.472,0.510956859,0.05609514,0.255877002,0.267065757,0.424181016,0.092688595,0.397446406,0.010936751,0.193528509,0.12628608,0.09295664,0.015336051,0.163820077
0.13130859,0.698224852,0.25,0.826237054,0.627254509,0.213965407,0.476521739,0.098360656,0.534170153,0.020474687,0.196041512,0.273228384,0.043409001,0.478,0.468567863,0.105627767,0.360026264,0.344184023,0.521219381,0.247363246,0.494309867,0.054552539,0.328776863,0.251282229,0.131415394,0.036637183,0.053303981
0.25250924,0.733727811,0.29,0.701956272,0.579158317,0.209481102,0.443478261,0.68852459,0.524407252,0.015143798,0.18496572,0.339940931,0,0.479333333,0.435585672,0.135794629,0.434160393,0.341884768,0.469215984,0.125983196,0.36532089,0.018160867,0.283348443,0.095816776,0.119316243,0.017294206,0.038512436
0.1967956,0.698224852,0.22,0.522439586,0.611222445,0.182575272,0.408695652,0.387978142,0.557880056,0.020576551,0.232591624,0.340495415,0.188496745,0.334,0.507620786,0.203111431,0.405034842,0.35588744,0.49513629,0.188460851,0.485511598,0.00031305,0.244728063,0.11898161,0.147816465,0.006427365,0.049086659
0.29138983,0.775147929,0.18,0.82278481,0.593186373,0.190903267,0.415652174,0.579234973,0.532775453,0.015687073,0.203794566,0.342139296,0.058139383,0.519333333,0.412417124,0.169314723,0.419548196,0.34001015,0.411199993,0.212817304,0.297696625,0.031633319,0.354539583,0.151614915,0.130851801,0.022055794,0.039452367
0.28428623,0.769230769,0.26,0.711162255,0.613226453,0.223574632,0.466086957,0.540983607,0.605299861,0.014634478,0.138447396,0.425350996,0,0.516,0.425895849,0.2402275,0.551825171,0.462026038,0.568264112,0.374106185,0.380202881,0.354079634,0.477232463,0.250939531,0.227645009,0.233314974,0.088155633
0.33678939,0.798816568,0.28,0.710011507,0.617234469,0.211402947,0.44173913,0.382513661,0.60251046,0.024141795,0.189396037,0.329030648,0.016164313,0.450666667,0.388395986,0.182337196,0.411207783,0.339637298,0.390985493,0.164015016,0.356427943,0.013505755,0.306924768,0.208121554,0.173958904,0.024481188,0.046130824
0.19782634,0.940828402,0.23,0.926927503,0.703406814,0.240230621,0.537391304,0.37704918,1,0.024820889,0.241423339,0.42141257,0.056670932,0.54852028,0.374547851,0.228431423,0.490862964,0.403664309,0.425437379,0.254603146,0.356227768,0.012862338,0.359214557,0.140506115,0.271346729,0,0.033441755
0.49748569,0.923076923,0.17,0.68872267,0.623246493,0.242152466,0.537391304,0,0.69874477,0.055074531,0.540498632,0.430961067,0.098550165,0.819333333,0.280516663,0.243874282,0.54537453,0.432353215,0.412531487,0.252189846,0.556049232,0.02820243,0.380391181,0.184868158,0.247163938,0.028368473,0.028816305
0.10537806,0.911242604,1,0,0.142284569,0.044843049,0.412173913,0.142076503,0,0.614715969,0.699990032,0.505943576,0.08694836,0.510666667,0.020440963,0.292004083,0.559478395,0.457841807,0,0.28745084,0.479429228,0.398089732,0.353502675,0.06962927,0.297830426,0.175632224,0.041542476
0.08600704,0.828402367,0.42,0.431530495,0.200400802,0.078795644,0.332173913,0.43715847,0.10460251,0.581644087,0.671192974,0.339270045,0.069219759,0.490666667,0,0.198551072,0.596636065,0.446925523,0.024672292,0.349705041,0.494021776,0.05522393,0.060916864,0.064627422,0.16344195,0.037181587,0.040058375
0.29899698,0.887573964,0.09,0.730149597,0.741482966,0.236386931,0.563478261,0.234972678,0.794979079,0.047366813,0.321571046,0.480931472,0.09610651,0.74002964,0.248824338,0.212321655,0.581379039,0.477602975,0.308683303,0.258893457,0.399899912,0.022805989,0.751983457,0.19133321,0.13012275,0.012502177,0.005701424
0.43984576,1,0.06,0.834867664,0.733466934,0.266495836,0.593043478,0.174863388,0.870292887,0.050151098,0.152845925,0.522633537,0.081864423,0.855333333,0.270412927,0.270725546,0.626194639,0.524385571,0.379154397,0.282534859,0.806749172,0.416071429,1,0.172107476,0.156337577,0.1824263,0.012219103
0.41271552,0.893491124,0.05,0.592635213,0.781563126,0.269698911,0.631304348,0.590163934,0.878661088,0.014804251,0.161706558,0.608784001,0.055141164,0.692,0.286219473,0.349608366,0.750533631,0.632999493,0.485659309,0.349168752,0.569665247,0.022297783,0.571579241,0.16397129,0.17714915,0.026110152,0.010833941
0.55455787,0.834319527,0.12,0.6858458,0.781563126,0.272261371,0.636521739,0.360655738,0.836820084,0.020814234,0.448569562,0.559284912,0.047580437,0.78,0.297476507,0.335466268,0.671673895,0.607158763,0.391367411,0.334733643,0.568300534,0.01409189,0.455161136,0.119328158,0.176332199,0.002869979,0.001137811
0.39555129,0.75147929,0.09,0.637514384,0.759519038,0.278667521,0.653913043,0.360655738,0.885634589,0.026960035,0.407589132,0.53559541,0.012383949,0.592,0.355859548,0.249837466,0.670949051,0.590836121,0.389952438,0.258178405,0.499841753,0.026582565,0.376936796,0.110914734,0.166404691,0.020802037,0
1,0.733727811,0.14,0.682393556,0.69739479,0.245996156,0.556521739,0.31147541,0.814504881,0.014464704,0.573726007,0.5415186,0,1,0.345532935,0.287435257,0.621440792,0.528880511,0.401480922,0.265552378,0.416939203,0.016754809,0.341350113,0.106775406,0.080133608,0.02459729,0.022385199
0.25680115,0.74556213,0.11,0.689298044,0.72745491,0.243433696,0.55826087,0.338797814,0.80195258,0.011680418,0.26471142,0.550491452,0,0.853333333,0.344397326,0.285974098,0.660547069,0.571789587,0.362669332,0.292500894,0.443162237,0.048195636,0.384669167,0.123182546,0.157992161,0.062410357,0.011959385
0.18147317,0.733727811,0.19,0.612773303,0.769539078,0.3247918,0.584347826,0.316939891,0.832635983,0.014702387,0.481796936,0.659649729,0,0.734,0.540953211,0.373387715,0.721584584,0.661874825,0.430419003,0.371335359,0.805607628,0.018932168,0.287146488,0.139851523,0.180949525,0.016570694,0.004563612
0.25318513,0.680473373,0.16,0.672612198,0.753507014,0.266495836,0.608695652,0.234972678,0.877266388,0.015415436,0.91375281,0.617786207,0,0.560666667,0.467662205,0.383918785,0.70067001,0.637359792,0.410784684,0.334912406,0.560950835,0.027984627,0.363273311,0.131364939,0.294945244,0.018060195,0.003945237
0.318368,0.911242604,0.09,0.678941312,0.773547094,0.283151826,0.652173913,0.426229508,0.854951185,0.013649791,0.407589132,0.625076038,0,0.744666667,0.55125506,0.288045876,0.738604299,0.733493522,0.489086132,0.409590633,0.822573882,0.014501519,0.322324333,0.175307273,0.223462012,0.027191173,0.012194368
0.24553405,0.834319527,0.13,0.773878021,0.753507014,0.262011531,0.606956522,0.557377049,0.834030683,0.009303589,0.451892299,0.61734262,0.034153629,0.661333333,0.401414806,0.289289696,0.726620838,0.663946226,0.524287244,0.42813729,0.532746331,0.008754729,0.346593905,0.152200197,0.152459644,0.028226885,0.000321555
0.19123303,0.692307692,0.17,0.242232451,0.917835671,0.32607303,0.749565217,0.300546448,0.909344491,0.013344199,0.407589132,0.794617594,0,0.807333333,0.6223173,0.430711621,0.855734858,0.799529792,0.591133252,0.466035038,0.939011294,0.047027362,0.274330306,0.348184857,0.248296295,0.039770515,0.005107783
0.30583361,0.597633136,0.15,0.695051784,0.883767535,0.34529148,0.80173913,0.546448087,0.89958159,0.012325558,0.009906155,0.772560561,0.113525424,0.695689653,0.575558424,0.458188351,0.907372935,0.825940157,0.58090287,0.584018591,0.716808007,0.034102414,0.306634434,0.136647876,0.277375622,0.023402999,0.002151947
0.30671903,0.579881657,0.2,1,0.873747495,0.307495195,0.725217391,0.224043716,0.845188285,0.002920105,0.369960803,0.809991919,0,0.64526214,0.713067812,0.420230854,0.865524959,0.890257164,0.6750132,0.58817483,1,0.028355624,0.319183983,0.115600838,0.262866982,0.008706924,0.00432863
0.06650085,0.556213018,0,0.635788262,0.883767535,0.315182575,0.716521739,0.349726776,0.786610879,0.004685749,0.102228704,0.693947002,1.000000252,0.512302493,0.575012898,0.416161762,0.804953415,0.806676126,0.584628131,0.427422238,0.50009603,0.046485187,0.255500056,0.140251979,0.276522476,0.025538139,0.010871044
0.04457835,0.49704142,0.04,0.610471807,0.855711423,0.297885971,0.674782609,0.557377049,0.814504881,0.005466707,0.030950801,0.695664258,0.784777913,0.47490444,0.579493361,0.522184228,0.789679915,0.791244187,0.633461404,0.585582767,0.652394671,0.063476448,0.301817255,0.26232172,0.388098365,0.02588078,0.040652015
0.03326732,0.473372781,0.01,0.590909091,0.909819639,0.31966688,0.737391304,0.420765027,0.884239888,0.00173169,-5.46E-06,0.722461471,0,0.63523504,0.559434593,0.5775911,0.800733787,0.812734975,0.596455054,0.592196997,0.529183742,0.055723477,0.268766553,0.261324431,0.405667987,0.027420545,0.022113113
0.08399289,0.372781065,0.06,0.795166858,0.983967936,0.345932095,0.791304348,0.540983607,0.926080893,0.000916777,0.569984439,0.847998141,0,0.826646133,0.693164703,0.617666964,0.83508151,0.831646868,0.651862318,0.643278513,0.815362142,0.05899651,0.224926083,0.193069803,0.456758462,0.027092062,0.010846309
0.02973917,0.301775148,0.11,0.558688147,0.963927856,0.3376041,0.782608696,0.442622951,1,0.000882822,0.568180048,1.000000053,0.178698871,0.621259927,0.809228246,0.878084988,0.936729118,0.906952658,0.885869259,0.79589739,0.729459661,0.061532211,0.266526832,0.257670271,0.739139202,0.054395797,0.011291539
0.02336553,0.25443787,0.24,0.721518987,0.947895792,0.345932095,0.819130435,0.480874317,0.923291492,0,0.73144384,0.872015534,0.189637282,0.83450824,0.999999942,0.897617026,1,1,0.974171521,1,0.910970447,0.064586109,0.247323296,1,0.666430544,0.009555033,0.014494725
0.01018567,0.183431953,0.18,0.610471807,1,0.35938501,1,0.464480874,0.910739191,0.004176429,1.001097301,0.955767758,0.101977968,0.831379487,0.997745302,0.99999957,0.970130778,0.876430561,1,0.924740794,0.737526205,0.049799515,0.266479431,0.298370453,1,0.025581323,0.060155583
0.00350111,0,0.12,0.299194476,0.657314629,0.228699552,0.532173913,1,0.619246862,0.001188415,0.380547809,0.637502754,0.162350253,0.555122673,0.548327367,0.254642748,0.638613477,0.479405094,0.30972888,0.119771183,0.327269899,0.145204348,0.39465311,0.191625851,0.178612424,0.066852665,0.133284688
0.00837766,0.396449704,0.24,0.588607595,0.589178357,0.208199872,0.474782609,0.431693989,0.652719665,0.003293606,0.367716283,0.515356753,0.074694768,0.459333333,0.572810406,0.284490359,0.465766417,0.339181589,0.548911535,0.369056132,0.33339014,0.117488144,0.374080855,0.157633306,0.069089255,0.073178795,0.283191313
